### single symbol backtest metrics ###

update: 2023-11-10

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| RVNUSDT       | 0.0005357     | 0.001992    | 0.04351      | 0.004016        | 0.01141      | 0.008947    | 91.45         | 0.049                   | 0.05004        | 0.02542                  | 0.1246       | 988.67  | 275999999.999 |
| ICXUSDT       | 0.0007903     | 0.00162     | 0.06883      | 0.03297         | 0.0155       | 0.01571     | 143.2         | 0.09588                 | 0.05641        | 0.09128                  | 0.2193       | 1149.67 | 275999999.999 |
| RNDRUSDT      | 0.001239      | 0.00199     | 0.05221      | 0.03976         | 0.00898      | 0.01041     | 37.27         | 0.07451                 | 0.02605        | 0.07168                  | 0.09711      | 278.88  | 275999999.999 |
| CVXUSDT       | 0.000515      | 0.000582    | 0.04721      | 0.01528         | 0.01409      | 0.01116     | 136.6         | 0.04744                 | 0.006941       | 0.03835                  | 0.1057       | 412.46  | 275999999.999 |
| CTKUSDT       | 0.0007197     | 0.001949    | 0.0764       | 0.01743         | 0.01714      | 0.0166      | 137.4         | 0.09288                 | 0.02771        | 0.08949                  | 0.2169       | 1084.67 | 275999999.999 |
| COMPUSDT      | 0.001118      | 0.001758    | 0.0706       | 0.0313          | 0.01308      | 0.01517     | 138.5         | 0.09731                 | 0.04197        | 0.09315                  | 0.1642       | 1226.58 | 275999999.999 |
| GMXUSDT       | 0.0007629     | 0.0009278   | 0.09696      | 0.06728         | 0.01348      | 0.01165     | 138.2         | 0.07369                 | 0.06976        | 0.07066                  | 0.1041       | 264.38  | 275999999.999 |
| TUSDT         | 0.0007288     | 0.0006697   | 0.0959       | 0.03642         | 0.01538      | 0.01353     | 124.9         | 0.09435                 | 0.129          | 0.09033                  | 0.118        | 280.42  | 275999999.999 |
| SUIUSDT       | 0.001167      | 0.001381    | 0.05315      | 0.01558         | 0.008731     | 0.008888    | 63.08         | 0.07587                 | 0.02367        | 0.07091                  | 0.1354       | 189.29  | 275999999.999 |
| MKRUSDT       | 0.001159      | 0.001937    | 0.08655      | 0.02282         | 0.01282      | 0.01204     | 105.1         | 0.09111                 | 0.0495         | 0.09509                  | 0.2164       | 1182.67 | 275999999.999 |
| XTZUSDT       | 0.0005829     | 0.001795    | 0.0608       | 0.02146         | 0.01279      | 0.01302     | 136.3         | 0.08111                 | 0.04793        | 0.07419                  | 0.1557       | 1371.62 | 275999999.999 |
| OPUSDT        | 0.0007618     | 0.001442    | 0.05599      | 0.03998         | 0.01019      | 0.01318     | 42.4          | 0.09591                 | 0.08198        | 0.09561                  | 0.1414       | 525.38  | 275999999.999 |
| CHRUSDT       | 0.0008753     | 0.002094    | 0.07128      | 0.02607         | 0.01247      | 0.01391     | 132.4         | 0.09057                 | 0.05304        | 0.08154                  | 0.2462       | 971.67  | 275999999.999 |
| STXUSDT       | 0.0008985     | 0.00122     | 0.07885      | 0.009152        | 0.01663      | 0.01261     | 127.8         | 0.05904                 | 0.03295        | 0.05044                  | 0.09515      | 260.38  | 275999999.999 |
| THETAUSDT     | 0.000734      | 0.002482    | 0.06315      | 0.02027         | 0.01169      | 0.01133     | 74.72         | 0.08703                 | 0.01271        | 0.07976                  | 0.2312       | 1260.62 | 275999999.999 |
| ARBUSDT       | 0.000717      | 0.0009708   | 0.05243      | 0.01121         | 0.01097      | 0.007952    | 105.3         | 0.04474                 | 0.01566        | 0.03488                  | 0.08354      | 230.33  | 275999999.999 |
| SKLUSDT       | 0.0007072     | 0.001693    | 0.04934      | 0.02649         | 0.01506      | 0.01545     | 140.1         | 0.09769                 | 0.01457        | 0.08995                  | 0.2478       | 1065.67 | 275999999.999 |
| ARUSDT        | 0.0006516     | 0.001447    | 0.05537      | 0.02005         | 0.01501      | 0.01337     | 133.2         | 0.08747                 | 0.0677         | 0.09678                  | 0.1659       | 771.83  | 275999999.999 |
| ASTRUSDT      | 0.001043      | 0.001029    | 0.05496      | 0.02227         | 0.0095       | 0.00769     | 47.65         | 0.05769                 | 0.06162        | 0.05867                  | 0.1157       | 267.88  | 275999999.999 |
| HOOKUSDT      | 0.0007439     | 0.001182    | 0.08296      | 0.0316          | 0.01837      | 0.01353     | 85.95         | 0.08382                 | 0.01481        | 0.07291                  | 0.1281       | 289.83  | 275999999.999 |
| RDNTUSDT      | 0.001092      | 0.001289    | 0.1158       | 0.0391          | 0.01131      | 0.0113      | 65.0          | 0.0912                  | 0.01943        | 0.08387                  | 0.1273       | 217.46  | 275999999.999 |
| NMRUSDT       | 0.00113       | 0.001453    | 0.04042      | 0.003284        | 0.007409     | 0.005706    | 68.82         | 0.0256                  | 0.006153       | 0.01343                  | 0.06145      | 139.46  | 275999999.999 |
| NKNUSDT       | 0.001001      | 0.001981    | 0.07228      | 0.01647         | 0.01532      | 0.01442     | 121.1         | 0.07893                 | 0.03602        | 0.07607                  | 0.2333       | 943.67  | 275999999.999 |
| ALICEUSDT     | 0.0006987     | 0.001749    | 0.04622      | 0.01269         | 0.01246      | 0.01055     | 103.2         | 0.07501                 | 0.01799        | 0.06724                  | 0.2227       | 967.83  | 275999999.999 |
| UNFIUSDT      | 0.001331      | 0.001776    | 0.06684      | 0.003694        | 0.0211       | 0.01703     | 118.8         | 0.0988                  | 0.02703        | 0.06102                  | 0.1888       | 992.67  | 275999999.999 |
| LTCUSDT       | 0.0005197     | 0.001009    | 0.03306      | 0.005575        | 0.01276      | 0.0111      | 125.3         | 0.06735                 | 0.02294        | 0.03994                  | 0.2289       | 1399.62 | 275999999.999 |
| CKBUSDT       | 0.0005406     | 0.0005063   | 0.05665      | 0.00751         | 0.007321     | 0.00856     | 58.22         | 0.0798                  | 0.1493         | 0.07986                  | 0.1266       | 253.46  | 275999999.999 |
| STMXUSDT      | 0.0007039     | 0.001159    | 0.03664      | 0.01909         | 0.0159       | 0.01503     | 132.3         | 0.07909                 | 0.07936        | 0.07488                  | 0.2227       | 961.67  | 275999999.999 |
| ARPAUSDT      | 0.0008982     | 0.001638    | 0.07357      | 0.04018         | 0.01219      | 0.01268     | 134.6         | 0.08447                 | 0.01723        | 0.07843                  | 0.2024       | 750.83  | 275999999.999 |
| ZRXUSDT       | 0.0006399     | 0.001425    | 0.05226      | 0.02976         | 0.01217      | 0.01481     | 79.47         | 0.08967                 | 0.01406        | 0.07975                  | 0.2067       | 1232.58 | 275999999.999 |
| ICPUSDT       | 0.0006803     | 0.0009939   | 0.05653      | 0.0007865       | 0.01081      | 0.007302    | 115.1         | 0.03303                 | 0.001067       | 0.01873                  | 0.05975      | 407.88  | 275999999.999 |
| ZILUSDT       | 0.0007913     | 0.001801    | 0.05701      | 0.02796         | 0.01421      | 0.01623     | 136.8         | 0.09918                 | 0.01447        | 0.08794                  | 0.2022       | 1238.58 | 275999999.999 |
| REEFUSDT      | 0.00067       | 0.001494    | 0.04414      | 0.01137         | 0.01206      | 0.01339     | 82.88         | 0.07799                 | 0.03055        | 0.06226                  | 0.2218       | 989.67  | 275999999.999 |
| LINKUSDT      | 0.0008312     | 0.002027    | 0.05372      | 0.02416         | 0.009731     | 0.01217     | 133.5         | 0.08792                 | 0.03638        | 0.0898                   | 0.2384       | 1391.62 | 275999999.999 |
| STORJUSDT     | 0.0008565     | 0.001363    | 0.04489      | 0.03142         | 0.01619      | 0.01984     | 118.4         | 0.05988                 | 0.03814        | 0.05204                  | 0.187        | 1148.67 | 275999999.999 |
| KSMUSDT       | 0.0006741     | 0.001452    | 0.05784      | 0.02833         | 0.01406      | 0.01622     | 89.72         | 0.07144                 | 0.08408        | 0.06803                  | 0.2001       | 1120.67 | 275999999.999 |
| XRPUSDT       | 0.0007644     | 0.001858    | 0.03406      | 0.004064        | 0.005215     | 0.008401    | 78.95         | 0.05448                 | 0.04979        | 0.05259                  | 0.1632       | 1402.62 | 275999999.999 |
| MDTUSDT       | 0.001468      | 0.001623    | 0.09336      | 0.05317         | 0.008642     | 0.007797    | 76.4          | 0.04664                 | 0.05405        | 0.04606                  | 0.06372      | 131.46  | 275999999.999 |
| 1000PEPEUSDT  | 0.001425      | 0.002006    | 0.05537      | 0.02267         | 0.01277      | 0.01152     | 53.28         | 0.09597                 | 0.06676        | 0.09622                  | 0.1282       | 187.29  | 275999999.999 |
| WAVESUSDT     | 0.0009585     | 0.001228    | 0.02392      | 0.01058         | 0.01081      | 0.01128     | 63.67         | 0.0601                  | 0.01022        | 0.05079                  | 0.2184       | 1183.67 | 275999999.999 |
| UNIUSDT       | 0.0005213     | 0.001259    | 0.04622      | 0.01866         | 0.0146       | 0.01379     | 142.8         | 0.09933                 | 0.02081        | 0.08575                  | 0.1477       | 1146.67 | 275999999.999 |
| EOSUSDT       | 0.0002641     | 0.000638    | 0.02226      | 0.000119        | 0.01106      | 0.009731    | 129.2         | 0.04835                 | 0.02266        | 0.01909                  | 0.1325       | 1400.62 | 276000000.0   |
| DUSKUSDT      | 0.0002816     | 0.0005092   | 0.03184      | 0.01097         | 0.0168       | 0.0156      | 91.75         | 0.09371                 | 0.06466        | 0.08389                  | 0.1418       | 670.83  | 276000000.0   |
| ALPHAUSDT     | 0.000388      | 0.0008978   | 0.0328       | 0.00106         | 0.0174       | 0.01529     | 111.7         | 0.07596                 | 0.03146        | 0.03435                  | 0.2403       | 1080.67 | 276000000.0   |
| CTSIUSDT      | 0.0003137     | 0.0005978   | 0.0372       | 3.36e-05        | 0.01385      | 0.0127      | 109.6         | 0.08326                 | 0.02394        | 0.04592                  | 0.08513      | 743.83  | 276000000.0   |
| KNCUSDT       | 0.0003382     | 0.0006301   | 0.02851      | 0.0004117       | 0.01933      | 0.01678     | 129.3         | 0.09927                 | 0.0003752      | 0.04013                  | 0.2494       | 1234.62 | 276000000.0   |
| FLMUSDT       | 0.0003117     | 0.0005192   | 0.02051      | 0.003738        | 0.01887      | 0.01778     | 127.3         | 0.09968                 | 0.00432        | 0.04187                  | 0.2225       | 1135.67 | 276000000.0   |
| BTCUSDT       | 0.0003547     | 0.0009114   | 0.1174       | 0.05293         | 0.01464      | 0.02035     | 141.4         | 0.08367                 | 0.1176         | 0.08065                  | 0.1327       | 1407.96 | 276000000.0   |
| TRBUSDT       | 0.0004347     | 0.0005788   | 0.02005      | 2.152e-05       | 0.01974      | 0.01642     | 143.2         | 0.09018                 | 0.0            | 0.02334                  | 0.06088      | 1161.67 | 276000000.0   |
| MANAUSDT      | 0.00049       | 0.0009823   | 0.03059      | 0.01211         | 0.01159      | 0.01012     | 125.0         | 0.04                    | 0.06712        | 0.02443                  | 0.09595      | 968.67  | 276000000.0   |
| ROSEUSDT      | 0.0003411     | 0.0007468   | 0.0153       | 0.001512        | 0.009225     | 0.007715    | 107.2         | 0.03171                 | 0.002204       | 0.007427                 | 0.04088      | 677.83  | 276000000.0   |
| FTMUSDT       | 0.0003178     | 0.0008572   | 0.02317      | 0.001961        | 0.01364      | 0.01213     | 102.7         | 0.06256                 | 0.02643        | 0.03418                  | 0.1783       | 1140.67 | 276000000.0   |
| GALUSDT       | 0.0002636     | 0.0006581   | 0.02378      | 0.0             | 0.01282      | 0.01058     | 75.62         | 0.05281                 | 0.04426        | 0.02245                  | 0.03878      | 552.38  | 276000000.0   |
| FXSUSDT       | 0.0001773     | 0.0003331   | 0.03855      | 0.01754         | 0.01857      | 0.01477     | 142.3         | 0.07932                 | 0.08041        | 0.06936                  | 0.09144      | 292.83  | 276000000.0   |
| AUDIOUSDT     | 0.0004558     | 0.001052    | 0.03937      | 0.01349         | 0.01301      | 0.01175     | 135.8         | 0.05913                 | 0.04677        | 0.05419                  | 0.1773       | 811.83  | 276000000.0   |
| TRXUSDT       | 0.000271      | 0.001285    | 0.03285      | 0.01456         | 0.01009      | 0.009805    | 132.5         | 0.06107                 | 0.01187        | 0.05854                  | 0.1137       | 1393.62 | 276000000.0   |
| WOOUSDT       | 0.0004268     | 0.0007817   | 0.04827      | 0.01695         | 0.01211      | 0.01288     | 63.73         | 0.0988                  | 0.05396        | 0.09116                  | 0.143        | 579.83  | 276000000.0   |
| RENUSDT       | 0.0003563     | 0.000643    | 0.02489      | 0.002511        | 0.01776      | 0.01697     | 113.0         | 0.099                   | 0.04695        | 0.05234                  | 0.1659       | 1121.67 | 276000000.0   |
| APTUSDT       | 0.0004627     | 0.0007687   | 0.03129      | 0.004684        | 0.01216      | 0.009331    | 74.08         | 0.06508                 | 0.01306        | 0.0489                   | 0.1305       | 385.88  | 276000000.0   |
| DASHUSDT      | 0.0002918     | 0.0007617   | 0.03606      | 0.002991        | 0.016        | 0.01336     | 143.0         | 0.08382                 | 0.02544        | 0.05254                  | 0.1812       | 1373.62 | 276000000.0   |
| LUNA2USDT     | 0.0004188     | 0.0005728   | 0.02317      | 0.0001177       | 0.01269      | 0.01141     | 107.0         | 0.06571                 | 0.09974        | 0.032                    | 0.2241       | 424.83  | 276000000.0   |
| DENTUSDT      | 0.0002779     | 0.0007953   | 0.03428      | 0.004249        | 0.01845      | 0.01675     | 139.8         | 0.09959                 | 0.09385        | 0.04905                  | 0.2362       | 959.79  | 276000000.0   |
| ATAUSDT       | 0.000412      | 0.0007535   | 0.05965      | 0.0             | 0.0159       | 0.01641     | 104.2         | 0.08819                 | 0.106          | 0.04847                  | 0.1194       | 799.83  | 276000000.0   |
| STGUSDT       | 0.0003862     | 0.0008183   | 0.03191      | 0.002667        | 0.01222      | 0.009766    | 142.7         | 0.04427                 | 0.006946       | 0.01255                  | 0.02944      | 440.46  | 276000000.0   |
| ENSUSDT       | 0.000496      | 0.001274    | 0.08474      | 0.02602         | 0.01398      | 0.01482     | 130.5         | 0.09781                 | 0.1122         | 0.08868                  | 0.1816       | 708.83  | 276000000.0   |
| KAVAUSDT      | 0.0002998     | 0.0007823   | 0.03989      | 0.01395         | 0.0189       | 0.01403     | 135.2         | 0.07652                 | 0.01632        | 0.06409                  | 0.2305       | 1198.67 | 276000000.0   |
| HIGHUSDT      | 0.0003756     | 0.0007165   | 0.04162      | 0.0             | 0.01724      | 0.01354     | 141.5         | 0.07197                 | 0.09058        | 0.04523                  | 0.06175      | 274.88  | 276000000.0   |
| XLMUSDT       | 0.0002242     | 0.001185    | 0.01497      | 0.000174        | 0.01023      | 0.00791     | 110.4         | 0.03775                 | 0.0            | 0.00967                  | 0.1262       | 1388.62 | 276000000.0   |
| JOEUSDT       | 0.0001199     | 0.0001635   | 0.0346       | 0.002839        | 0.01408      | 0.01219     | 68.8          | 0.08215                 | 0.02989        | 0.03804                  | 0.07099      | 224.46  | 276000000.0   |
| ONTUSDT       | 0.0004092     | 0.0008396   | 0.04923      | 0.005534        | 0.01738      | 0.01622     | 138.8         | 0.09025                 | 0.0262         | 0.06084                  | 0.1496       | 1366.62 | 276000000.0   |
| DARUSDT       | 0.0004439     | 0.0008565   | 0.04947      | 0.009922        | 0.01637      | 0.01208     | 125.1         | 0.09054                 | 0.04777        | 0.08439                  | 0.1492       | 558.83  | 276000000.0   |
| BLUEBIRDUSDT  | 0.0003019     | 0.0005587   | 0.05383      | 0.0             | 0.006914     | 0.005147    | 129.2         | 0.02801                 | 0.001365       | 0.01345                  | 0.03904      | 371.46  | 276000000.0   |
| IDUSDT        | 0.0003059     | 0.0004651   | 0.03814      | 0.02248         | 0.01573      | 0.01351     | 75.83         | 0.07309                 | 0.03832        | 0.0664                   | 0.1073       | 230.38  | 276000000.0   |
| CHZUSDT       | 0.0003041     | 0.001146    | 0.02307      | 4.485e-05       | 0.0129       | 0.01194     | 141.6         | 0.06702                 | 0.0            | 0.03014                  | 0.07913      | 1021.67 | 276000000.0   |
| MAGICUSDT     | 0.0004662     | 0.0005861   | 0.05202      | 0.0121          | 0.01883      | 0.01295     | 110.6         | 0.07022                 | 0.03362        | 0.05356                  | 0.06919      | 287.83  | 276000000.0   |
| BATUSDT       | 0.0003549     | 0.0008523   | 0.04583      | 8.548e-05       | 0.01439      | 0.01567     | 123.4         | 0.09733                 | 0.0902         | 0.05058                  | 0.2457       | 1364.62 | 276000000.0   |
| IOTAUSDT      | 0.0004685     | 0.001444    | 0.06055      | 0.004308        | 0.01323      | 0.01421     | 113.9         | 0.09616                 | 0.03204        | 0.07175                  | 0.1807       | 1365.62 | 276000000.0   |
| NEOUSDT       | 0.0002849     | 0.0005772   | 0.02607      | 0.004798        | 0.01586      | 0.01409     | 122.3         | 0.07338                 | 0.02172        | 0.0483                   | 0.1207       | 1360.62 | 276000000.0   |
| ANTUSDT       | 0.0001072     | 0.0001844   | 0.01438      | 0.0             | 0.02101      | 0.01718     | 127.5         | 0.09526                 | 0.0            | 0.02122                  | 0.0498       | 681.79  | 276000000.0   |
| XMRUSDT       | 0.0004128     | 0.001007    | 0.05323      | 0.01025         | 0.01072      | 0.009861    | 131.8         | 0.05553                 | 0.01779        | 0.05117                  | 0.2274       | 1374.62 | 276000000.0   |
| SSVUSDT       | 0.0004058     | 0.0005229   | 0.03248      | 0.001537        | 0.01633      | 0.01221     | 110.2         | 0.06821                 | 0.06834        | 0.04456                  | 0.07352      | 257.46  | 276000000.0   |
| DYDXUSDT      | 0.0003947     | 0.0008793   | 0.04013      | 0.005749        | 0.01622      | 0.01427     | 134.1         | 0.08864                 | 0.05541        | 0.07606                  | 0.156        | 789.83  | 276000000.0   |
| FILUSDT       | 0.000369      | 0.0007635   | 0.03311      | 0.006678        | 0.01195      | 0.01223     | 122.7         | 0.09455                 | 0.0368         | 0.08011                  | 0.1864       | 1118.71 | 276000000.0   |
| FOOTBALLUSDT  | 0.0002497     | 0.0006075   | 0.05286      | 0.01061         | 0.01092      | 0.008821    | 104.3         | 0.05357                 | 0.04626        | 0.04798                  | 0.08841      | 433.83  | 276000000.0   |
| PEOPLEUSDT    | 0.0003688     | 0.0007634   | 0.03161      | 6.084e-06       | 0.01565      | 0.01148     | 112.0         | 0.06667                 | 0.002123       | 0.02863                  | 0.09604      | 684.79  | 276000000.0   |
| ATOMUSDT      | 0.0004034     | 0.001051    | 0.02548      | 0.001164        | 0.009887     | 0.008346    | 122.7         | 0.0437                  | 0.002033       | 0.02013                  | 0.09839      | 1370.46 | 276000000.0   |
| TRUUSDT       | 0.0004571     | 0.0007626   | 0.0354       | 0.01895         | 0.01193      | 0.01154     | 46.15         | 0.0793                  | 0.0179         | 0.07403                  | 0.117        | 246.46  | 276000000.0   |
| ZECUSDT       | 0.0004755     | 0.0009425   | 0.0315       | 0.009741        | 0.01194      | 0.01221     | 123.0         | 0.06074                 | 0.01           | 0.04732                  | 0.2413       | 1372.62 | 276000000.0   |
| TLMUSDT       | 0.0002777     | 0.0002855   | 0.03136      | 0.0             | 0.01621      | 0.01156     | 126.3         | 0.07487                 | 0.0            | 0.02754                  | 0.03717      | 223.46  | 276000000.0   |
| PERPUSDT      | 0.0004288     | 0.000434    | 0.01914      | 0.003721        | 0.01593      | 0.01151     | 83.33         | 0.04655                 | 0.01241        | 0.01002                  | 0.04378      | 247.46  | 276000000.0   |
| LPTUSDT       | 0.0002877     | 0.0003816   | 0.04124      | 0.008409        | 0.01589      | 0.01561     | 77.93         | 0.102                   | 0.1417         | 0.09081                  | 0.1488       | 727.83  | 276001987.033 |
| TOMOUSDT      | 0.0005547     | 0.0009007   | 0.02351      | 0.005274        | 0.02014      | 0.01904     | 137.4         | 0.1058                  | 0.01904        | 0.06027                  | 0.2334       | 1122.67 | 276005775.757 |
| JASMYUSDT     | 0.0002593     | 0.0003954   | 0.04429      | 4.402e-05       | 0.01463      | 0.01277     | 112.4         | 0.07747                 | 0.1549         | 0.06319                  | 0.07558      | 567.83  | 276048672.856 |
| MASKUSDT      | 0.0001482     | 0.0002614   | 0.02494      | 5.183e-05       | 0.02508      | 0.02651     | 100.7         | 0.1495                  | 0.06797        | 0.05945                  | 0.1255       | 803.83  | 276049480.297 |
| LEVERUSDT     | 0.001366      | 0.001037    | 0.08677      | 0.07066         | 0.01547      | 0.01508     | 53.08         | 0.1181                  | 0.06678        | 0.1071                   | 0.1539       | 223.46  | 276729792.819 |
| C98USDT       | 0.0002669     | 0.0004053   | 0.04175      | 0.002443        | 0.01994      | 0.01922     | 153.7         | 0.1122                  | 0.1588         | 0.06766                  | 0.1392       | 806.83  | 277066392.362 |
| KLAYUSDT      | 9.594e-05     | 0.0001411   | 0.03118      | 0.003156        | 0.01339      | 0.01428     | 132.4         | 0.1208                  | 0.2674         | 0.08952                  | 0.1894       | 757.83  | 277194873.144 |
| GTCUSDT       | 0.0002552     | 0.0004733   | 0.05903      | 0.0129          | 0.02273      | 0.02235     | 129.2         | 0.1333                  | 0.2438         | 0.1066                   | 0.1918       | 880.83  | 277630067.231 |
| IOTXUSDT      | 0.0001862     | 0.0003267   | 0.039        | 0.004518        | 0.0189       | 0.01828     | 144.5         | 0.1383                  | 0.1367         | 0.1178                   | 0.2054       | 818.83  | 277862688.563 |
| 1000XECUSDT   | 0.0001702     | 0.0003007   | 0.02746      | 0.00141         | 0.01696      | 0.01653     | 162.8         | 0.1022                  | 0.09388        | 0.05892                  | 0.2334       | 782.83  | 277883893.553 |
| DGBUSDT       | 8.129e-05     | 0.0002255   | 0.01389      | 0.0             | 0.02009      | 0.01552     | 181.9         | 0.07581                 | 0.0            | 0.01192                  | 0.04347      | 931.83  | 279795000.0   |
| GMTUSDT       | 7.198e-05     | 0.001038    | 0.103        | 0.07351         | 0.01905      | 0.02166     | 127.9         | 0.1515                  | 0.1823         | 0.1415                   | 0.1979       | 603.79  | 280527413.506 |
| BTCDOMUSDT    | 5.253e-05     | 0.0001349   | 0.02027      | 0.00519         | 0.006248     | 0.00471     | 204.4         | 0.01847                 | 0.08785        | 0.007118                 | 0.02149      | 870.83  | 282038333.333 |
| BAKEUSDT      | 0.000252      | 0.0003964   | 0.06965      | 0.0179          | 0.02554      | 0.02833     | 97.4          | 0.1788                  | 0.3024         | 0.1492                   | 0.2419       | 903.67  | 282522348.62  |
| FLOWUSDT      | 0.000155      | 0.0002974   | 0.07628      | 0.02992         | 0.02229      | 0.02446     | 134.3         | 0.1853                  | 0.3128         | 0.1494                   | 0.173        | 636.83  | 282653656.54  |
| USDCUSDT      | -8.597e-10    | -8.597e-09  | 0.00355      | 0.0             | 40.0         | 0.4002      | nan           | 0.004399                | 1.0            | 5.208e-05                | 5.408e-05    | 241.25  | 284500000.0   |
| COCOSUSDT     | 1.167e-05     | 0.0001167   | 0.008391     | 9.6e-05         | 50.01        | 0.5053      | 4023.0        | 0.04544                 | 0.5            | 0.009513                 | 0.02705      | 260.38  | 667376666.667 |
| HNTUSDT       | 7.765e-05     | 0.0003714   | 0.02188      | 0.004633        | 10.02        | 0.1165      | 5606.0        | 0.1103                  | 0.1153         | 0.05988                  | 0.2422       | 1136.67 | 822215345.301 |
| CVCUSDT       | 6.777e-05     | 0.0005245   | 0.01531      | 0.0007969       | 20.01        | 0.2124      | 8274.0        | 0.07758                 | 0.2314         | 0.03829                  | 0.1408       | 1092.67 | 1089779141.55 |
| SRMUSDT       | 8.348e-05     | 0.0004491   | 0.05332      | 0.005417        | 20.02        | 0.2283      | 8616.0        | 0.1922                  | 0.2556         | 0.1433                   | 0.2478       | 1159.88 | 1128725896.76 |
| RAYUSDT       | 1.46e-05      | 6.496e-05   | 0.0812       | 0.06408         | 30.02        | 0.3289      | 8612.0        | 0.2667                  | 0.9202         | 0.2911                   | 0.3203       | 810.83  | 1220069105.9  |
| FTTUSDT       | 4.452e-05     | 0.0004452   | 0.008265     | 0.0004582       | 50.01        | 0.5109      | 8636.0        | 0.07011                 | 0.5207         | 0.02273                  | 0.3908       | 572.83  | 1269735941.84 |
| BTSUSDT       | 5.511e-05     | 0.0005162   | 0.02673      | 0.004852        | 30.01        | 0.3133      | 10740.0       | 0.1006                  | 0.4145         | 0.06188                  | 0.1667       | 1010.67 | 1338538534.49 |
| SCUSDT        | 3.279e-05     | 0.0003279   | 0.007048     | 0.0003942       | 40.01        | 0.4099      | 12230.0       | 0.06143                 | 0.4005         | 0.01072                  | 0.06324      | 940.67  | 1487484605.22 |
| BTCSTUSDT     | 2.62e-06      | 2.62e-05    | 0.002569     | 0.0             | 80.0         | 0.8002      | 23330.0       | 0.005292                | 0.8            | 0.0001349                | 0.002464     | 979.67  | 2600605000.0  |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                  short                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| ARKMUSDT      | 0.003609      | 0.003566    | 0.05397      | 0.02958         | 0.009147     | 0.009988    | 38.2          | 0.0757                  | 0.01759        | 0.08479                  | 0.1846       | 103.88  | 275999999.996 |
| XVGUSDT       | 0.002718      | 0.002332    | 0.04731      | 0.01819         | 0.008717     | 0.009684    | 48.33         | 0.06662                 | 0.024          | 0.07179                  | 0.1471       | 126.46  | 275999999.997 |
| FETUSDT       | 0.002913      | 0.002648    | 0.04307      | 0.01851         | 0.008478     | 0.009661    | 88.15         | 0.08179                 | 0.01208        | 0.09081                  | 0.2234       | 295.88  | 275999999.997 |
| HFTUSDT       | 0.002653      | 0.001896    | 0.06277      | 0.03173         | 0.008876     | 0.007368    | 58.63         | 0.04285                 | 0.0166         | 0.04493                  | 0.08422      | 216.46  | 275999999.997 |
| 1000FLOKIUSDT | 0.002827      | 0.001162    | 0.02146      | 0.001698        | 0.009729     | 0.009039    | 102.0         | 0.04968                 | 0.0            | 0.01527                  | 0.07449      | 186.29  | 275999999.997 |
| AGLDUSDT      | 0.003059      | 0.002704    | 0.02506      | 0.007368        | 0.009152     | 0.008262    | 63.63         | 0.03345                 | 0.0            | 0.01587                  | 0.078        | 102.88  | 275999999.997 |
| BLURUSDT      | 0.003097      | 0.001459    | 0.04005      | 0.003212        | 0.01015      | 0.008658    | 102.6         | 0.04889                 | 0.01026        | 0.02873                  | 0.09149      | 194.46  | 275999999.997 |
| IDEXUSDT      | 0.001827      | 0.001889    | 0.07269      | 0.06207         | 0.006496     | 0.01189     | 103.0         | 0.07595                 | 0.06886        | 0.08428                  | 0.1436       | 189.46  | 275999999.998 |
