### single symbol backtest metrics ###

update: 2023-12-14

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| CYBERUSDT     | 0.001457      | 0.001834    | 0.0198       | 0.003074        | 0.009942     | 0.008555    | 54.4          | 0.03814                 | 0.0            | 0.008547                 | 0.01976      | 112.46  | 274099999.999 |
| SUSHIUSDT     | 0.0007441     | 0.001412    | 0.02725      | 0.004373        | 0.01615      | 0.0118      | 111.6         | 0.04843                 | 0.0            | 0.02296                  | 0.0903       | 1193.67 | 274099999.999 |
| CELOUSDT      | 0.0005505     | 0.0008227   | 0.05045      | 0.008964        | 0.0123       | 0.01355     | 91.1          | 0.09001                 | 0.0            | 0.06236                  | 0.168        | 805.83  | 274099999.999 |
| NEARUSDT      | 0.0006692     | 0.001133    | 0.02651      | 0.01511         | 0.009531     | 0.01429     | 81.55         | 0.08576                 | 0.0            | 0.0755                   | 0.2393       | 1152.62 | 274099999.999 |
| APEUSDT       | 0.0007535     | 0.001097    | 0.031        | 0.009892        | 0.01156      | 0.01121     | 106.2         | 0.08494                 | 0.0            | 0.07094                  | 0.184        | 634.33  | 274099999.999 |
| EDUUSDT       | 0.0008439     | 0.0008025   | 0.03126      | 0.008366        | 0.01201      | 0.009083    | 71.18         | 0.04152                 | 0.0            | 0.02346                  | 0.07399      | 225.46  | 274099999.999 |
| API3USDT      | 0.0007588     | 0.0006188   | 0.01726      | 0.001685        | 0.01266      | 0.01095     | 96.05         | 0.04854                 | 0.0            | 0.01065                  | 0.03874      | 657.83  | 274099999.999 |
| GRTUSDT       | 0.001085      | 0.001965    | 0.03302      | 0.02383         | 0.008602     | 0.01283     | 107.2         | 0.09222                 | 0.0            | 0.08334                  | 0.1895       | 1087.67 | 274099999.999 |
| AMBUSDT       | 0.0008146     | 0.000764    | 0.05043      | 0.003393        | 0.01673      | 0.0139      | 50.23         | 0.07406                 | 0.0            | 0.04513                  | 0.1427       | 256.46  | 274099999.999 |
| BELUSDT       | 0.0006671     | 0.001559    | 0.02697      | 0.008324        | 0.01562      | 0.01378     | 118.5         | 0.07748                 | 0.0            | 0.06499                  | 0.1743       | 1117.67 | 274099999.999 |
| CELRUSDT      | 0.0008452     | 0.001845    | 0.0397       | 0.01559         | 0.01457      | 0.01333     | 111.1         | 0.06731                 | 0.0            | 0.05938                  | 0.1845       | 987.67  | 274099999.999 |
| APTUSDT       | 0.0008989     | 0.0008779   | 0.03728      | 0.009468        | 0.01146      | 0.01117     | 98.08         | 0.07157                 | 0.0            | 0.06001                  | 0.1416       | 418.88  | 274099999.999 |
| LUNA2USDT     | 0.0008415     | 0.0006676   | 0.0268       | 0.0004914       | 0.01365      | 0.01184     | 93.57         | 0.06642                 | 0.0            | 0.03119                  | 0.2359       | 457.83  | 274099999.999 |
| DENTUSDT      | 0.0006359     | 0.001508    | 0.04346      | 0.008091        | 0.01009      | 0.009664    | 95.63         | 0.05624                 | 0.0            | 0.04411                  | 0.2145       | 992.79  | 274099999.999 |
| BALUSDT       | 0.0005122     | 0.0003916   | 0.01561      | 0.001817        | 0.01645      | 0.01194     | 101.9         | 0.04708                 | 0.0            | 0.01881                  | 0.2029       | 1196.67 | 274099999.999 |
| YFIUSDT       | 0.001429      | 0.0027      | 0.01722      | 0.009062        | 0.01004      | 0.01029     | 115.1         | 0.07329                 | 0.0            | 0.06168                  | 0.1894       | 1198.67 | 274099999.999 |
| STGUSDT       | 0.0005688     | 0.000727    | 0.02364      | 0.003036        | 0.01016      | 0.009023    | 117.9         | 0.04857                 | 0.0            | 0.02559                  | 0.08329      | 473.46  | 274099999.999 |
| OCEANUSDT     | 0.0009879     | 0.001726    | 0.0501       | 0.01657         | 0.0135       | 0.01319     | 102.4         | 0.07022                 | 0.0            | 0.06009                  | 0.1765       | 1133.67 | 274099999.999 |
| BLZUSDT       | 0.000806      | 0.0009402   | 0.03878      | 0.008095        | 0.0188       | 0.01708     | 111.0         | 0.09964                 | 0.0            | 0.07728                  | 0.2357       | 1180.67 | 274099999.999 |
| SANDUSDT      | 0.0007935     | 0.001881    | 0.03701      | 0.01294         | 0.008621     | 0.0114      | 86.05         | 0.05903                 | 0.0            | 0.05168                  | 0.1756       | 1050.67 | 274099999.999 |
| AVAXUSDT      | 0.0006952     | 0.001541    | 0.05349      | 0.0167          | 0.01244      | 0.01512     | 117.3         | 0.09843                 | 0.0            | 0.08399                  | 0.2385       | 1174.67 | 274099999.999 |
| SFPUSDT       | 0.0008114     | 0.001543    | 0.03691      | 0.0154          | 0.01311      | 0.01381     | 98.75         | 0.08532                 | 0.0            | 0.07306                  | 0.2032       | 1020.67 | 274099999.999 |
| ONEUSDT       | 0.0006123     | 0.001569    | 0.06043      | 0.0099          | 0.0145       | 0.01084     | 98.38         | 0.06401                 | 0.0            | 0.04775                  | 0.1578       | 998.67  | 274099999.999 |
| ENSUSDT       | 0.000559      | 0.000969    | 0.0566       | 0.01225         | 0.0114       | 0.01248     | 112.7         | 0.09168                 | 0.0            | 0.07747                  | 0.1519       | 741.83  | 274099999.999 |
| LINAUSDT      | 0.0008938     | 0.001384    | 0.0376       | 0.01554         | 0.01791      | 0.01356     | 88.0          | 0.07968                 | 0.0            | 0.06899                  | 0.2337       | 997.67  | 274099999.999 |
| PHBUSDT       | 0.0009438     | 0.0008043   | 0.05009      | 0.0116          | 0.01763      | 0.01224     | 99.48         | 0.06059                 | 0.0            | 0.05373                  | 0.1092       | 298.38  | 274099999.999 |
| 1000FLOKIUSDT | 0.001416      | 0.001025    | 0.05828      | 0.01567         | 0.01137      | 0.009948    | 74.93         | 0.07753                 | 0.0            | 0.07197                  | 0.1254       | 219.29  | 274099999.999 |
| DOGEUSDT      | 0.001039      | 0.002556    | 0.07397      | 0.009155        | 0.008226     | 0.009915    | 119.5         | 0.0714                  | 0.0            | 0.06066                  | 0.2264       | 1249.58 | 274099999.999 |
| HIGHUSDT      | 0.0005793     | 0.0008797   | 0.01975      | 0.006428        | 0.01128      | 0.009684    | 65.53         | 0.04764                 | 0.0            | 0.03413                  | 0.09547      | 307.88  | 274099999.999 |
| IMXUSDT       | 0.0008097     | 0.001016    | 0.03774      | 0.009262        | 0.01302      | 0.01109     | 105.1         | 0.05518                 | 0.0            | 0.04273                  | 0.1091       | 668.83  | 274099999.999 |
| 1INCHUSDT     | 0.0009275     | 0.0008867   | 0.02211      | 0.005828        | 0.01372      | 0.01274     | 115.7         | 0.0497                  | 0.0            | 0.02143                  | 0.2299       | 1081.54 | 274099999.999 |
| XLMUSDT       | 0.000683      | 0.001817    | 0.02123      | 0.005585        | 0.007895     | 0.00884     | 109.2         | 0.0362                  | 0.0            | 0.0217                   | 0.1258       | 1422.62 | 274099999.999 |
| JOEUSDT       | 0.0005376     | 0.0005356   | 0.03986      | 0.009175        | 0.018        | 0.01281     | 109.2         | 0.06275                 | 0.0            | 0.05833                  | 0.08738      | 257.46  | 274099999.999 |
| LITUSDT       | 0.0007505     | 0.0012      | 0.02944      | 0.01045         | 0.01518      | 0.01311     | 108.3         | 0.06275                 | 0.0            | 0.04428                  | 0.2024       | 1026.67 | 274099999.999 |
| DARUSDT       | 0.0007022     | 0.001043    | 0.04721      | 0.01549         | 0.01201      | 0.01073     | 103.5         | 0.06883                 | 0.0            | 0.06421                  | 0.1201       | 591.83  | 274099999.999 |
| MATICUSDT     | 0.001332      | 0.003495    | 0.05167      | 0.02133         | 0.009669     | 0.01021     | 91.1          | 0.06975                 | 0.0            | 0.06468                  | 0.1346       | 1145.67 | 274099999.999 |
| LDOUSDT       | 0.0007971     | 0.0009009   | 0.04094      | 0.0002525       | 0.01518      | 0.009781    | 111.4         | 0.04616                 | 0.0            | 0.01937                  | 0.05018      | 445.46  | 274099999.999 |
| BLUEBIRDUSDT  | 0.0006856     | 0.0003737   | 0.0157       | 0.003265        | 0.00524      | 0.004308    | 70.18         | 0.01987                 | 0.0            | 0.008854                 | 0.03561      | 404.46  | 274099999.999 |
| RLCUSDT       | 0.001098      | 0.002749    | 0.05622      | 0.02762         | 0.01427      | 0.01446     | 117.1         | 0.09429                 | 0.0            | 0.08497                  | 0.2201       | 1228.67 | 274099999.999 |
