### single symbol backtest metrics ###

update: 2023-11-10

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| LDOUSDT       | 0.0007037     | 0.001059    | 0.08251      | 0.03984         | 0.01203      | 0.01203     | 75.45         | 0.0852                  | 0.05105        | 0.08363                  | 0.1133       | 412.5   | 275999999.999 |
| BLUEBIRDUSDT  | 0.0005273     | 0.0005901   | 0.115        | 0.04826         | 0.008443     | 0.009052    | 27.13         | 0.05152                 | 0.1322         | 0.0445                   | 0.06997      | 371.5   | 275999999.999 |
| RLCUSDT       | 0.0005727     | 0.0008574   | 0.03879      | 0.009333        | 0.02162      | 0.02061     | 48.95         | 0.09155                 | 0.09665        | 0.063                    | 0.2334       | 1195.71 | 275999999.999 |
| XVSUSDT       | 0.0006547     | 0.0007245   | 0.06383      | 0.02093         | 0.01266      | 0.0131      | 59.42         | 0.07821                 | 0.05883        | 0.06883                  | 0.1066       | 209.89  | 275999999.999 |
| SXPUSDT       | 0.0006821     | 0.001085    | 0.06261      | 0.01357         | 0.0199       | 0.01837     | 55.7          | 0.09356                 | 0.08189        | 0.06978                  | 0.151        | 1205.62 | 275999999.999 |
| AGLDUSDT      | 0.001402      | 0.001197    | 0.1398       | 0.08382         | 0.01524      | 0.01271     | 98.97         | 0.09105                 | 0.1157         | 0.08889                  | 0.1183       | 102.89  | 275999999.999 |
| PENDLEUSDT    | 0.0006058     | 0.0009207   | 0.1089       | 0.03437         | 0.01504      | 0.01454     | 44.37         | 0.09116                 | 0.07109        | 0.08745                  | 0.1054       | 103.89  | 275999999.999 |
| CHZUSDT       | 0.000639      | 0.001505    | 0.04582      | 0.01472         | 0.009693     | 0.01117     | 64.95         | 0.05943                 | 0.007515       | 0.0501                   | 0.2192       | 1021.71 | 275999999.999 |
| KEYUSDT       | 0.0005482     | 0.0008806   | 0.06564      | 0.005631        | 0.01493      | 0.01307     | 20.33         | 0.08023                 | 0.09806        | 0.05067                  | 0.1353       | 168.5   | 275999999.999 |
| MAGICUSDT     | 0.0008924     | 0.001032    | 0.07105      | 0.01725         | 0.01776      | 0.01535     | 28.4          | 0.08684                 | 0.06916        | 0.07942                  | 0.1034       | 287.87  | 275999999.999 |
| RUNEUSDT      | 0.0006103     | 0.001289    | 0.05837      | 0.02139         | 0.01431      | 0.01553     | 64.7          | 0.0937                  | 0.02463        | 0.08506                  | 0.2179       | 1160.7  | 275999999.999 |
| BLURUSDT      | 0.001074      | 0.001197    | 0.1661       | 0.08187         | 0.01253      | 0.01219     | 26.68         | 0.08036                 | 0.04425        | 0.07338                  | 0.1379       | 194.5   | 275999999.999 |
| DOTUSDT       | 0.000701      | 0.001485    | 0.1215       | 0.08252         | 0.0162       | 0.0195      | 69.18         | 0.08232                 | 0.103          | 0.07723                  | 0.2154       | 1173.71 | 275999999.999 |
| WLDUSDT       | 0.001111      | 0.001519    | 0.07354      | 0.02848         | 0.01204      | 0.01178     | 32.88         | 0.09429                 | 0.007261       | 0.08373                  | 0.1499       | 107.5   | 275999999.999 |
| BATUSDT       | 0.0007137     | 0.001083    | 0.08728      | 0.0322          | 0.01875      | 0.01718     | 50.53         | 0.09666                 | 0.05784        | 0.09087                  | 0.1576       | 1364.66 | 275999999.999 |
| INJUSDT       | 0.0007494     | 0.001136    | 0.1285       | 0.07525         | 0.01756      | 0.01575     | 49.15         | 0.08711                 | 0.148          | 0.09805                  | 0.1224       | 448.88  | 275999999.999 |
| ALGOUSDT      | 0.000663      | 0.001476    | 0.06107      | 0.02455         | 0.01401      | 0.01513     | 73.02         | 0.09743                 | 0.03448        | 0.09786                  | 0.2289       | 1240.62 | 275999999.999 |
| COTIUSDT      | 0.0007618     | 0.001246    | 0.08434      | 0.02972         | 0.01945      | 0.01712     | 26.93         | 0.09258                 | 0.05809        | 0.08481                  | 0.1871       | 973.71  | 275999999.999 |
| RADUSDT       | 0.001228      | 0.0009832   | 0.1341       | 0.03991         | 0.01162      | 0.01008     | 30.83         | 0.05258                 | 0.05289        | 0.04357                  | 0.05487      | 182.5   | 275999999.999 |
| COMBOUSDT     | 0.000854      | 0.000974    | 0.1524       | 0.08072         | 0.01914      | 0.01618     | 28.6          | 0.09209                 | 0.131          | 0.08627                  | 0.1078       | 159.5   | 275999999.999 |
| IOTAUSDT      | 0.0007135     | 0.0006736   | 0.07642      | 0.02832         | 0.01922      | 0.01909     | 56.85         | 0.09666                 | 0.0998         | 0.06299                  | 0.2182       | 1365.66 | 275999999.999 |
| RVNUSDT       | 0.000538      | 0.0008858   | 0.07415      | 0.01801         | 0.01564      | 0.01646     | 46.45         | 0.09982                 | 0.0679         | 0.08752                  | 0.1837       | 988.71  | 275999999.999 |
